cleaner, sausage, tropical fruit, whole milk, citrus fruit, onions, other vegetables, berries, hamburger meat, hamburger meat, other vegetables, hamburger meat, bottled water, butter, yogurt, yogurt, waffles, soda, sliced cheese, curd, specialty chocolate, shopping bags, bottled water, other vegetables, flower (seeds), coffee, whipped/sour cream, yogurt, whipped/sour cream, frozen potato products, candles, yogurt, bottled beer, Instant food products, frozen vegetables, shopping bags, frozen vegetables, whole milk, brown bread, bottled water, soda, frozen vegetables, Instant food products, domestic eggs, waffles, dishes, chocolate, bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda, sausage, ham, bottled water, yogurt, meat, meat, dog food, yogurt, pork, other vegetables, soda, yogurt, sugar, specialty bar, cake bar, root vegetables, other vegetables, pork, flower (seeds), soft cheese, soft cheese, fruit/vegetable juice, whipped/sour cream, pork, beef, coffee, canned beer, bottled beer, whole milk, whipped/sour cream, bathroom cleaner, root vegetables, long life bakery product, brown bread, other vegetables, shopping bags, shopping bags, domestic eggs, pastry, skin care, bottled beer, whole milk, margarine, cat food, whole milk, bottled water, soda, coffee, frozen vegetables, shopping bags, brown bread, newspapers, baking powder, hygiene articles, mayonnaise, soda, bottled water, other vegetables, yogurt, napkins, salty snack, whipped/sour cream, shopping bags, chocolate, tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk, sausage, grapes, bottled water, grapes, ice cream, hamburger meat, other vegetables, yogurt, dessert, pip fruit, pip fruit, white bread, pork, whole milk, tropical fruit, brown bread, whole milk, citrus fruit, soda, male cosmetics, berries, other vegetables, meat, pip fruit, tropical fruit, onions, pork, other vegetables, other vegetables, grapes, rolls/buns, yogurt, soda, sugar, newspapers, whole milk, onions, baking powder, yogurt, rolls/buns, yogurt, curd, fruit/vegetable juice, other vegetables, whole milk, salt, onions, whipped/sour cream, whipped/sour cream, salty snack, soap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, other vegetables, sausage, root vegetables, pip fruit, yogurt, yogurt, root vegetables, frozen fish, bottled water, berries, pip fruit, candles, pork, cream cheese , rolls/buns, butter, snack products, other vegetables, newspapers, other vegetables, other vegetables, domestic eggs, white bread, whipped/sour cream, flour, yogurt, whole milk, whole milk, napkins, frozen vegetables, packaged fruit/vegetables, sugar, shopping bags, rolls/buns, baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert, rolls/buns, beef, root vegetables, whipped/sour cream, flour, pastry, pastry, sausage, yogurt, tropical fruit, curd, vinegar, beverages, canned beer, bottled beer, cream cheese , specialty chocolate, onions, other vegetables, tropical fruit, other vegetables, liquor, canned beer, curd, yogurt, root vegetables, whole milk, pork, root vegetables, dish cleaner, shopping bags, kitchen towels, pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine, butter, whole milk, chewing gum, UHT-milk, sausage, citrus fruit, newspapers, misc. beverages, whole milk, tropical fruit, root vegetables, rolls/buns, candy, pip fruit, whole milk, rolls/buns, pastry, soda, whole milk, curd, newspapers, rice, butter, flour, frozen meals, coffee, berries, soda, hygiene articles, yogurt, soda, white bread, brandy, rum, butter, whipped/sour cream, frozen vegetables, margarine, brown bread, newspapers, whole milk, bottled beer, newspapers, newspapers, soda, newspapers, baking powder, margarine, chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, pet care, pork, ice cream, fruit/vegetable juice, tropical fruit, root vegetables, sausage, whole milk, frankfurter, rolls/buns, whole milk, misc. beverages, newspapers, rolls/buns, whole milk, soda, chicken, rolls/buns, rolls/buns, domestic eggs, pork, whole milk, pork, tropical fruit, brown bread, misc. beverages, root vegetables, whole milk, cream cheese , berries, ham, bottled water, pork, whole milk, canned beer, herbs, whole milk, yogurt, frozen vegetables, root vegetables, yogurt, shopping bags, pip fruit, whole milk, pastry, semi-finished bread, hard cheese, pet care, cling film/bags, whole milk, bottled water, frozen vegetables, processed cheese, pip fruit, yogurt, other vegetables, pasta, decalcifier, margarine, processed cheese, baking powder, rice, frozen fish, margarine, shopping bags, curd, semi-finished bread, dishes, shopping bags, pot plants, butter, rolls/buns, butter milk, soda,,,,,,,,,,,,,,,,,,,,,
roll products , frozen meals, sausage, shopping bags, margarine, root vegetables, other vegetables, chicken, salt, other vegetables, whole milk, pip fruit, softener, whole milk, pork, misc. beverages, candy, instant coffee, root vegetables, other vegetables, soda, other vegetables, brown bread, other vegetables, frozen meals, fruit/vegetable juice, margarine, whole milk, whole milk, abrasive cleaner, other vegetables, herbs, margarine, bottled beer, berries, cling film/bags, whole milk, sparkling wine, cleaner, whole milk, frozen meals, long life bakery product, whipped/sour cream, domestic eggs, hygiene articles, newspapers, dish cleaner, bottled water, shopping bags, domestic eggs, yogurt, soda, processed cheese, soda, pickled vegetables, bottled beer, curd, other vegetables, jam, frozen vegetables, specialty bar, candy, frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers, meat, whole milk, sausage, frankfurter, sausage, bottled water, pip fruit, pastry, organic sausage, citrus fruit, meat, other vegetables, frankfurter, frankfurter, curd, tropical fruit, pip fruit, yogurt, root vegetables, grapes, sausage, other vegetables, chicken, root vegetables, liquor (appetizer), packaged fruit/vegetables, UHT-milk, other vegetables, shopping bags, bottled water, berries, rolls/buns, mayonnaise, fruit/vegetable juice, soda, brown bread, vinegar, shopping bags, bottled water, margarine, seasonal products, processed cheese, root vegetables, fruit/vegetable juice, red/blush wine, sauces, butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables, root vegetables, chicken, fruit/vegetable juice, candy, fruit/vegetable juice, butter, whole milk, whipped/sour cream, domestic eggs, liquor (appetizer), root vegetables, waffles, chicken, soda, pip fruit, butter milk, domestic eggs, Instant food products, misc. beverages, detergent, soda, soft cheese, brown bread, baking powder, pastry, dessert, hygiene articles, shopping bags, whole milk, yogurt, cream cheese , rolls/buns, hard cheese, margarine, other vegetables, hygiene articles, yogurt, snack products, candy, white bread, brown bread, misc. beverages, napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit, pork, pip fruit, cream cheese , sausage, whole milk, meat, sausage, pork, tropical fruit, butter, bottled water, bottled water, whole milk, beef, whole milk, brown bread, bottled beer, pastry, fruit/vegetable juice, citrus fruit, sausage, canned beer, fruit/vegetable juice, sausage, whole milk, cookware, chicken, citrus fruit, packaged fruit/vegetables, sausage, root vegetables, cream cheese , whole milk, soda, whole milk, pip fruit, beverages, curd, flour, detergent, other vegetables, butter, chewing gum, cream cheese , brown bread, newspapers, tropical fruit, butter milk, root vegetables, yogurt, curd, newspapers, beef, candles, butter, bottled beer, ketchup, whole milk, fruit/vegetable juice, brown bread, bottled water, hygiene articles, pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat, pip fruit, frankfurter, other vegetables, pip fruit, sliced cheese, napkins, specialty fat, bottled water, brandy, rolls/buns, whipped/sour cream, other vegetables, spread cheese, root vegetables, other vegetables, citrus fruit, whole milk, pork, other vegetables, root vegetables, brown bread, red/blush wine, canned beer, soda, beverages, photo/film, other vegetables, soda, domestic eggs, oil, white bread, roll products , specialty chocolate, coffee, other vegetables, dessert, canned vegetables, canned beer, newspapers, cat food, other vegetables, napkins, bottled beer, fruit/vegetable juice, semi-finished bread, nut snack, dessert, white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns, grapes, ice cream, cream cheese , newspapers, canned beer, meat, ham, sausage, rolls/buns, white bread, chicken, waffles, pastry, dessert, rolls/buns, berries, beverages, sausage, citrus fruit, nuts/prunes, canned beer, hamburger meat, whole milk, pastry, frozen dessert, UHT-milk, candles, berries, pip fruit, beverages, candy, frozen vegetables, red/blush wine, pastry, whole milk, yogurt, sugar, salty snack, red/blush wine, curd, bottled water, whole milk, brown bread, fruit/vegetable juice, sugar, frozen meals, chewing gum, pastry, detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, whole milk, tropical fruit, other vegetables, whole milk, margarine, yogurt, citrus fruit, whole milk, root vegetables, bottled water, margarine, yogurt, domestic eggs, citrus fruit, whole milk, sausage, whole milk, whipped/sour cream, yogurt, whole milk, misc. beverages, onions, cat food, coffee, rice, fruit/vegetable juice, grapes, fruit/vegetable juice, flour, cream cheese , bottled water, margarine, shopping bags, cat food, domestic eggs, domestic eggs, cat food, bottled beer, brown bread, UHT-milk, whipped/sour cream, bottled beer, brown bread, soda, pot plants, bottled water, bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit, margarine, sausage, bottled beer, sausage, beef, white bread, whisky, salty snack, seasonal products, tropical fruit, sausage, chewing gum, sausage, turkey, brown bread, canned beer, other vegetables, beef, pork, root vegetables, root vegetables, tea, specialty cheese, pip fruit, pip fruit, whipped/sour cream, shopping bags, semi-finished bread, whole milk, photo/film, butter, other vegetables, curd, root vegetables, yogurt, tropical fruit, UHT-milk, margarine, hard cheese, specialty bar, yogurt, rum, sliced cheese, soda, margarine, shopping bags, curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage, frankfurter, root vegetables, whole milk, pip fruit, hamburger meat, soda, chocolate, other vegetables, tidbits, soda, root vegetables, rolls/buns, meat spreads, bottled beer, brown bread, pastry, fruit/vegetable juice, pastry, soda, soda, whole milk, whole milk, packaged fruit/vegetables, cat food, whole milk, cat food, curd, brown bread, long life bakery product, cream cheese , other vegetables, popcorn, light bulbs, tropical fruit, frozen vegetables, pot plants, seasonal products, soft cheese, bottled beer, seasonal products, canned vegetables, canned vegetables, cream cheese , canned fish, margarine, rolls/buns, napkins, rolls/buns, white bread, long life bakery product, sliced cheese, salty snack, pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda, citrus fruit, canned beer, packaged fruit/vegetables, coffee, soda, beef, pork, brown bread, frankfurter, rolls/buns, whole milk, ham, soda, shopping bags, whole milk, white wine, whole milk, semi-finished bread, soft cheese, whole milk, rolls/buns, root vegetables, yogurt, butter milk, cream cheese , chocolate marshmallow, napkins, soda, specialty chocolate, dessert, soda, citrus fruit, white bread, soap, other vegetables, citrus fruit, sugar, yogurt, brown bread, newspapers, pip fruit, margarine, fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef, tropical fruit, other vegetables, brown bread, grapes, beverages, chicken, fruit/vegetable juice, beef, beef, curd, tropical fruit, salty snack, instant coffee, long life bakery product, whole milk, canned beer, rolls/buns, citrus fruit, coffee, bottled beer, specialty cheese, whole milk, condensed milk, UHT-milk, margarine, rolls/buns, frozen vegetables, whole milk, pastry, whipped/sour cream, domestic eggs, grapes, other vegetables, rolls/buns, soups, shopping bags, pip fruit, waffles, salty snack, salty snack, other vegetables, coffee, frozen meals, bottled water, dog food, fruit/vegetable juice, coffee, yogurt, rolls/buns, hygiene articles, soda, whole milk, vinegar, pasta, candles, oil, margarine, margarine, newspapers, shopping bags, brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer, bottled beer, bottled beer, turkey, other vegetables, chicken, bottled water, canned beer, pork, sausage, chicken, pork, cream cheese , citrus fruit, yogurt, turkey, yogurt, yogurt, whole milk, hamburger meat, herbs, whole milk, flour, whole milk, sweet spreads, newspapers, sugar, cat food, yogurt, butter, soda, waffles, cream cheese , curd, specialty chocolate, soda, fruit/vegetable juice, oil, soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit, frankfurter, white wine, root vegetables, sausage, rolls/buns, bottled water, other vegetables, coffee, chocolate, citrus fruit, hamburger meat, soda, frozen potato products, candy, tropical fruit, margarine, curd, other vegetables, whole milk, other vegetables, hamburger meat, bottled water, onions, cream cheese , ice cream, coffee, newspapers, whole milk, shopping bags, curd, rolls/buns, dessert, soda, butter, specialty bar, specialty cheese, candy, pickled vegetables, processed cheese, specialty chocolate, brown bread, frozen vegetables, root vegetables, domestic eggs, frozen vegetables, bottled beer, candles, abrasive cleaner, vinegar, flour, bottled water, yogurt, shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk, tropical fruit, tropical fruit, packaged fruit/vegetables, whipped/sour cream, chicken, tropical fruit, pip fruit, butter, whole milk, frozen fish, citrus fruit, frozen fish, root vegetables, pip fruit, pip fruit, ham, citrus fruit, liquor (appetizer), pip fruit, seasonal products, pork, whole milk, sausage, liver loaf, root vegetables, whole milk, frankfurter, rolls/buns, whipped/sour cream, rolls/buns, white wine, tropical fruit, dog food, frozen meals, yogurt, soda, mayonnaise, shopping bags, whipped/sour cream, tropical fruit, domestic eggs, whole milk, frozen vegetables, soda, shopping bags, whole milk, yogurt, tropical fruit, domestic eggs, white wine, soda, butter, citrus fruit, curd, root vegetables, soda, ice cream, hard cheese, soda, bottled beer, grapes, coffee, dishes, chocolate, canned vegetables, cake bar, frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread, frankfurter, cream cheese , citrus fruit, fruit/vegetable juice, liquor, whole milk, white wine, citrus fruit, tropical fruit, sugar, other vegetables, turkey, other vegetables, root vegetables, whipped/sour cream, whole milk, beef, root vegetables, baking powder, brown bread, whole milk, other vegetables, spices, misc. beverages, long life bakery product, baking powder, citrus fruit, whole milk, bottled water, UHT-milk, yogurt, whipped/sour cream, shopping bags, yogurt, misc. beverages, chewing gum, onions, female sanitary products, photo/film, fruit/vegetable juice, salty snack, coffee, yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken, domestic eggs, whipped/sour cream, cat food, pastry, pip fruit, waffles, sausage, canned beer, root vegetables, other vegetables, finished products, tropical fruit, butter, tropical fruit, dessert, whole milk, liquor, long life bakery product, finished products, citrus fruit, whole milk, whole milk, curd, beef, yogurt, meat, whole milk, root vegetables, newspapers, onions, other vegetables, shopping bags, yogurt, tropical fruit, whole milk, rolls/buns, bottled beer, pot plants, root vegetables, whole milk, curd, domestic eggs, Instant food products, root vegetables, fruit/vegetable juice, white wine, flour, butter, other vegetables, curd, bottled water, other vegetables, fruit/vegetable juice, pet care, frozen vegetables, shopping bags, long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat, meat, chicken, grapes, white wine, specialty chocolate, rolls/buns, dish cleaner, beef, tropical fruit, yogurt, pip fruit, whole milk, tropical fruit, yogurt, other vegetables, beef, whole milk, female sanitary products, UHT-milk, dessert, domestic eggs, soda, other vegetables, spread cheese, rolls/buns, frozen vegetables, pet care, hard cheese, bottled water, white bread, whole milk, bottled water, soda, domestic eggs, rolls/buns, newspapers, napkins, salt, dessert, napkins, chewing gum, pot plants, pastry, photo/film, yogurt, dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
